,Tweets,id,date,likes,retweets,place
0,"ماذا لو شامبليون فك رموز حجر رشيد غلط وان يكون معنى الكلام ده بالهيروغلوفي "" اللي تلمحوه في المعركه مرجحوه""  ",1379340776455471104,2021-04-06 07:50:42,0,0,"Place(_api=<tweepy.api.API object at 0x7f59b642a7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f59b642a7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,كورونا,1379319232748392450,2021-04-06 06:25:06,0,0,"Place(_api=<tweepy.api.API object at 0x7f59b642a7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f59b642a7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,بعد سنة كاملة من الاغلاق التام و منع السفر من و الى استراليا، سيتم السماح بالسفر الى نيوزيلاند. معلومة على الهامش: هناك آلاف من الاستراليين العالقين في الخارج و لم يُسمح لهم لهذه اللحظة بالعودة الى استراليا بسبب الاغلاق و منع السفر لاكثر من عام ,1379295668649537536,2021-04-06 04:51:28,4,0,"Place(_api=<tweepy.api.API object at 0x7f59b642a7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f59b642a7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,تيجي نعفر حجر معسل في حته بعيده,1379213333891588099,2021-04-05 23:24:18,1,0,"Place(_api=<tweepy.api.API object at 0x7f59b642a7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f59b642a7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
