,Tweets,id,date,likes,retweets,place
0,أرشح على دعمه خلال جائحة كورونا، وعلى مساهمته في رفع المعنويات وروح التفاؤل بين أفراد المجتمع. ,1334228207915180035,2020-12-02 20:09:28,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
1,أرشح على دعمه خلال جائحة كورونا، وعلى مساهمته في رفع المعنويات وروح التفاؤل بين أفراد المجتمع. ,1334227264599420932,2020-12-02 20:05:43,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
2,أرشح أخي عبيد العليلي من القيادة العامة لشرطة عجمان لجهوده مع زملائه خلال أزمة كورونا,1334215043781697540,2020-12-02 19:17:09,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,WSJ-قامت المراكز الأمريكية لمكافحة الأمراض والوقاية منها بتقصير فترة الحجر الصحي الموصى بها من سبعة إلى 10 أيام للأشخاص في الولايات المتحدة الذين تعرضوا لفيروس كورونا الجديد ، وتحديث إرشاداتها لتعكس النتائج العلمية المستجدة حول الوقت الذي يستغرقه تطور العدوى. ,1334198849842405376,2020-12-02 18:12:48,2,1,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='01b984d319b42814', url='https://api.twitter.com/1.1/geo/id/01b984d319b42814.json', place_type='admin', name='Ras Al Khaimah', full_name='Ras Al Khaimah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[55.7414877, 24.8517657], [56.3489937, 24.8517657], [56.3489937, 26.0841599], [55.7414877, 26.0841599]]]), attributes={})"
4,معالي محمد بن أحمد البواردي: نحتفل اليوم بذكرى اليوم الوطني وبنجاح الإمارات في صنع نموذج يحتذى في مواجهة أزمة جائحة كورونا حيث كانت سباقة في مواجهة هذه الجائحة على المستوى المحلي والإقليمي والدولي... ,1334196221502771202,2020-12-02 18:02:22,1,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
5,الصحة العالمية: اللقاحات لن تمنع زيادة عدوى كورونا  ,1334195265436217345,2020-12-02 17:58:34,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,الرئيس الألماني: أمصال كورونا “ضوء في نهاية النفق”  ,1334186985183821824,2020-12-02 17:25:39,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,الأردن يسجل 52 وفاة و3591 إصابة جديدة بـ”كورونا”  ,1334186958789099521,2020-12-02 17:25:33,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,الصج الصج، كورونا يصيح فـ زاوية فمهرجان الشيخ زايد، أنا فالبيت ومتنرفزة من الزحمه ,1334176608186458112,2020-12-02 16:44:25,6,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
9,الجزائر: وزير الصحة ينفي توزيع أو شراء لقاح كورونا في يناير المقبل  ,1334170979006746625,2020-12-02 16:22:03,0,0,"Place(_api=<tweepy.api.API object at 0x7f7ac07ca790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f7ac07ca790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
