,Tweets,id,date,likes,retweets,place
0,وزير الصحة في دولة خليجية:- كورونا معنا الى يوم القيامة .. في الإمارات :- لا تشلون هم .. عدد المطعمين في الدولة الخليجية :- 150 الف عدد المطعمين في الإمارات:- 5 ملايين ونص المليون . ويقولك منعوا المسافرين اللي يايين من الإمارات .. فضل عنك ربعك كلهم عندنا عشان يتطعمون,1364048522190811138,2021-02-23 03:04:45,0,0,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
1,الإمارات تمكّن غزة من تدشين أول حملة تطعيم ضد «كورونا»  ,1363993614943092737,2021-02-22 23:26:34,1,1,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,لأن السبيل الوحيد للتعافي هو التطعيم، تلقينا الجرعة الثانية من لقاح كورونا، وخاصةً كبار السن من عائلتي ومن لديهم امراض مزمنة، اللقاح امن، ونحن مستمرون بالإلتزام بكافة الإجراءات كي نعود للحياة الطبيعية بأسرع وقت.. الحمدلله على نعمة الإمارات والقيادة الحكيمة  ,1363961754368290818,2021-02-22 21:19:58,6,1,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,ابتكارات ذكية لمواجهة «كورونا» تُعرض في «آيدكس»  ,1363951585110286336,2021-02-22 20:39:33,0,0,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,مواطنون يقللون تأثيرات «كورونا».. بزيادة رواتب العمالة المنزلية  ,1363948320054382593,2021-02-22 20:26:35,0,0,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,شركات عسكرية تعرض ابتكارات ذكية لمواجهة «كورونا» خلال «آيدكس»  ,1363948313599373314,2021-02-22 20:26:33,0,0,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,المغرب يسجل 108 إصابات جديدة بفيروس كورونا  ,1363944427085987841,2021-02-22 20:11:06,1,0,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,ماذا يفعل مريض السكري إذا اصيب بفيروس كورونا الجديد  ,1363930075922456576,2021-02-22 19:14:05,0,0,"Place(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f20d9cb8cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
