,Tweets,id,date,likes,retweets,place
0,وزنه 20 كلغ.. إزالة ورم من ستينية تجنبت الفحوصات خوفاً من كورونا  ,1334487945261195264,2020-12-03 13:21:34,0,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,الزعل المستمر واللوم المستمر يُميت لذة كل شيء وإن كان من غير قصد إمدحوا حسنات بعضكم وتجاوزوا عن الأخطاء فالكلام الجميل مثل المفاتيح تفتح به قلوب من حولك تغافل مره وتغابى مرتان فليس كل شيء يستحق الأهتمام لا تعطي الأمور أكبر من حجمها إن رأيت أمامك حجر ألقهِ خلفك وتقدم ,1334476717998522369,2020-12-03 12:36:57,10,1,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
2,لقاح كورونا إفريقيا تحتاج لتلقيح 60% من سكانها ضد كورونا.. وإلا  ,1334471831449812993,2020-12-03 12:17:32,0,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,"“الصحة” تجري 132,380 فحصا ضمن خططها لتوسيع نطاق الفحوصات وتكشف عن 1,317 إصابة جديدة بفيروس كورونا المستجد و655 حالة شفاء و5 حالات وفاة خلال الساعات ال…  ",1334448684587630595,2020-12-03 10:45:33,1,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,“الصحة” تكشف عن 1317 إصابة جديدة بفيروس كورونا المستجد  ,1334448681236357121,2020-12-03 10:45:33,1,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,الصين تجرب لقاحها ضد كورونا على 29 ألف شخص في العالم  ,1334439749570813954,2020-12-03 10:10:03,1,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,لم تشملهن التجارب السريرية.. فهل يشكل لقاح كورونا خطراً على الحوامل؟  ,1334439745963769856,2020-12-03 10:10:02,1,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,كورونا يتمدد في إيطاليا وفرنسا وألمانيا وبريطانيا  ,1334438876631367682,2020-12-03 10:06:35,2,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,أوباما: على استعداد تام للتطعيم باللقاح ضد كورونا  ,1334435850604535809,2020-12-03 09:54:34,3,0,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,كورونا حول العالم… 1.5 مليون وفاة و64.5 مليون إصابة  ,1334414969530552324,2020-12-03 08:31:35,1,1,"Place(_api=<tweepy.api.API object at 0x7f603361e790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f603361e790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
