,Tweets,id,date,likes,retweets,place
0,كورونا,1363703663999426563,2021-02-22 04:14:24,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,البنك الدولي: خطة التطعيم الفلسطينية ضد كورونا تواجه نقصاً تمويلياً كبيراً  ,1363699179852230662,2021-02-22 03:56:35,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,أستراليا تبدأ حملة التلقيح ضد كورونا وسط احتجاجات  ,1363699173871087617,2021-02-22 03:56:34,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,يارب بلغنا رمضان بلا وباء.,1363690837033422850,2021-02-22 03:23:26,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,«الصحة العالمية»: الإمارات من أقل دول العالم في معدلات الوفيات بـ «كورونا» ,1363679197672087554,2021-02-22 02:37:11,6,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,أثبت التاريخ والحياة والواقع زيف وكذب كثير من الأفكار  سواء علميه أو طبيه أو اقتصاديه كورونا مثال ذلك ؟ سبحان الله أمسينا في حال وأصبحنا في حال آخر .. نمنا ونحن في عالم وأستيقضنا ونحن في عالم آخر .. { لله الأمر من قبل ومن بعد } { لله ملك السماوات والأرض وما فيهن },1363656640596238341,2021-02-22 01:07:33,4,1,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
6,«أبوظبي للخدمات الصحية»: التطعيم بلقاح «كورونا» لا يعني التهاون بالإجراءات الوقائية  ,1363616887704199168,2021-02-21 22:29:35,1,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,عندنا نقص في الطاقم التدريبي و الاداري اليوم بسبب النتائج الايجابية لفحوصات كورونا... على الاقل لي غرانت الحارس الثالث تحرّك شوي بدال ما هو قاعد طول السنة لا شغله و لا مشغله  ,1363594960298119168,2021-02-21 21:02:27,1,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,«الصحة العالمية»: الإمارات من أقل دول العالم في وفيات «كورونا»  ,1363592602566623235,2021-02-21 20:53:05,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,أوكرانيا تنصب خياماً بمستشفى للتعامل مع تزايد أعداد مرضى كورونا  ,1363589956287930370,2021-02-21 20:42:34,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
10,واشنطن: بكين أخفت بيانات عن تفشي كورونا  ,1363574219859103751,2021-02-21 19:40:02,0,0,"Place(_api=<tweepy.api.API object at 0x7fa008248cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fa008248cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
