,Tweets,id,date,likes,retweets,place
0,لقد هرِمنا   ,1378087781071777796,2021-04-02 20:51:45,0,0,"Place(_api=<tweepy.api.API object at 0x7f29667167f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f29667167f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
1,كان بيبيع في شركات القطاع العام بأبخس الأسعار علشان الحاشيه اللي حواليه يشتروها ويتقاسمها مع اولاده والبرتيته بتاعتهم.منه لله خربها وخرب ذمم ناسها وساب السوس ياكل فيها لما جابها علي الارض ويقولك اهم حاجه الإستقرار وكان فعلا إستقرار لكن في القاع كأنك رميت حجر في بئر واستقر في قاعه,1378012559027081221,2021-04-02 15:52:50,8,1,"Place(_api=<tweepy.api.API object at 0x7f29667167f0>, id='00ecb59b0dad186e', url='https://api.twitter.com/1.1/geo/id/00ecb59b0dad186e.json', place_type='admin', name='Sharjah', full_name='Sharjah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f29667167f0>, type='Polygon', coordinates=[[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]]), attributes={})"
2,٤ مرات فى اسبوع واحدة فى مصر قبل ما. اسافر وواحدة عملتها فى المطار اول ما وصلت وواحدة عملتها بعدها بيومين عشان اعرف اخش ابوظبى وبعد اما اخش ابوظبى بعمل واحدة كمان غير حجر ١٠ ايام وفى ٣ ماسحات فى الطريق ,1378006537185206272,2021-04-02 15:28:55,0,0,"Place(_api=<tweepy.api.API object at 0x7f29667167f0>, id='01a4aba930967a19', url='https://api.twitter.com/1.1/geo/id/01a4aba930967a19.json', place_type='admin', name='Ajman', full_name='Ajman, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f29667167f0>, type='Polygon', coordinates=[[[55.4228459, 24.7422387], [56.1015028, 24.7422387], [56.1015028, 25.4513274], [55.4228459, 25.4513274]]]), attributes={})"
3,°° نظمت هيئه الهلال الأحمر الإماراتي - مركز دبي، بالتعاون مع مجموعه خلف الحبتور فعالية بمناسبة يوم اليتيم العربي ، وذلك بمشاركة أيتام الهيئة مشاهدة عرض لابير في مدينة الحبتور مما كان سبباً في فرحتهم . ,1377979200087408642,2021-04-02 13:40:17,12,1,"Place(_api=<tweepy.api.API object at 0x7f29667167f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f29667167f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
4,الراجل دا سبب كورونا .. و دلوقتي عايز يحجب الشمس وينشر الاكتئاب وموت الكائنات الحية .. يارب يموت ونرتاح منه يعيث فساد فالارض الله يلعنه ,1377952199263784961,2021-04-02 11:53:00,1,0,"Place(_api=<tweepy.api.API object at 0x7f29667167f0>, id='00ecb59b0dad186e', url='https://api.twitter.com/1.1/geo/id/00ecb59b0dad186e.json', place_type='admin', name='Sharjah', full_name='Sharjah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f29667167f0>, type='Polygon', coordinates=[[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]]), attributes={})"
