,Tweets,id,date,likes,retweets,place
0,بعد توقف ٦ أشهر بسبب جائحة كورونا (كوفيد ١٩) العالمى جويدو كبالينى المدير الفنى و مدرب فريق للزوارق السريعة الفورمولا ١ يبدأ تدريبات المتسابقين استعداداً لموسم ٢٠٢١ وتبدأ يومياً التدريبات لمتسابقى الزوارق السريعة من ٩ صباحاً وحتى ١١:٣٠ صباحاً يومياً على كورنيش أبوظبي. ,1325726588877615104,2020-11-09 09:07:04,1,0,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
1,القرية السنة روعة مثل كل سنة وما تغير شي بالرغم من كورونا.. بس ياريت تلقون حل للبائعين.. قمنا نشرد من القرى حتى لو ابغي اشتري شي ما يعطيني فرصة أشوف.. لازم ينعطون دورة مبيعات لأن هالوضع قام يزعج الجميع..,1325725346545668096,2020-11-09 09:02:08,0,0,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='01b984d319b42814', url='https://api.twitter.com/1.1/geo/id/01b984d319b42814.json', place_type='admin', name='Ras Al Khaimah', full_name='Ras Al Khaimah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[55.7414877, 24.8517657], [56.3489937, 24.8517657], [56.3489937, 26.0841599], [55.7414877, 26.0841599]]]), attributes={})"
2,أنا الحين أقدر أحجز تذكره أي مكان في العالم، أغيّر اسمي، أفتح مخبز و الا مكتبه، أبدا حياه يديده، بس الله ياخذ كورونا.,1325709690605608960,2020-11-09 07:59:55,1,0,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
3,لماذا لا نتعظ ؟ كثرت حالات الوفاة بين الصغار قبل الكبار وتعددت الاسباب ( حوادث - موت الفجأة - كورونا - أخرى ..)  هكذا نحن البشر لدينا القدرة على التغيير ولكننا نفضل قدرة الراحة وتقبل واقعنا السيء والعيش فيه .. الله يرحمنا برحمته ويوفقنا لتغيير أنفسنا ..,1325697267588804610,2020-11-09 07:10:33,5,1,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='00ecb59b0dad186e', url='https://api.twitter.com/1.1/geo/id/00ecb59b0dad186e.json', place_type='admin', name='Sharjah', full_name='Sharjah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]]), attributes={})"
4,بنجالورو (رويترز) - تستأنف ريلاينس إندستريز ليمتد وأرامكو السعودية المحادثات بشأن بيع حصة 20 بالمئة من قبل التكتل الهندي في أعمال النفط إلى الكيماويات بعد توقف قصير بسبب جائحة كوفيد- 19 ، ذكرت قناة ET Now يوم الاثنين نقلا عن مصادر. ,1325695582283948032,2020-11-09 07:03:51,1,1,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,نيويورك تايمز- أدى تحور فيروس كورونا في حيوان المنك ، الذي دفع الدنمارك إلى إصدار أمر بقتل جميع حيوانات المنك المستزرعة ، إلى زيادة القلق بين العلماء من أن الفيروس قد ينتشر إلى الحيوانات البرية والمنزلية الأخرى. ,1325686559874617344,2020-11-09 06:28:00,4,1,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,NYT-أبلغت الولايات المتحدة عن 10 ملايين حالة إصابة بفيروس كورونا يوم امس الأحد ، مع إضافة مليون حالة إصابة في 10 أيام فقط ، من بين ما يقرب من 50 مليون حالة إصابة في جميع أنحاء العالم. ,1325684768164474881,2020-11-09 06:20:53,1,0,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,يأتي هذا الاضطراب في أعقاب انخفاض بنسبة 30٪ في الليرة إلى مستويات قياسية هذا العام وسط جائحة فيروس كورونا حيث يشعر المستثمرون بالقلق من انخفاض احتياطيات النقد الأجنبي وقدرة البنك المركزي على معالجة التضخم ذي الرقم المزدوج.,1325677880811151360,2020-11-09 05:53:31,0,0,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,سنغافورة (رويترز) - ارتفعت أسعار النفط بأكثر من 2٪ يوم الاثنين ، مع ارتفاع العقود الآجلة لخام برنت فوق 40 دولارًا للبرميل ، بعد أن انتزع جو بايدن الرئاسة الأمريكية وعزز الرغبة في المخاطرة ، مما عوض المخاوف بشأن تأثير جائحة فيروس كورونا على الطلب. ,1325676562046480384,2020-11-09 05:48:16,4,1,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,فيروس كورونا اساسا مؤامرة لقتل العرب و المسلمين ,1325669994156462080,2020-11-09 05:22:11,1,0,"Place(_api=<tweepy.api.API object at 0x7f8c54e11790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f8c54e11790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
