,Tweets,id,date,likes,retweets,place
0,"لا يجيب المضطر إلا الله ولا يكشف البلاء إلا هو: ""أَمَّن يُجِيبُ الْمُضْطَرَّ إِذَا دَعَاهُ وَيَكْشِفُ السُّوءَ وَيَجْعَلُكُمْ خُلَفَاءَ الْأَرْضِ ۗ أَإِلَٰهٌ مَّعَ اللَّهِ"" ""وَإِن يَمْسَسْكَ اللَّهُ بِضُرٍّ فَلَا كَاشِفَ لَهُ إِلَّا هُوَ"" فاللهم غوثك ورحمتك وعافيتك",1356473070966484992,2021-02-02 05:22:36,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,إصابات كورونا في الصين عند أدنى مستوى في شهر  ,1356467051179646979,2021-02-02 04:58:41,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,المكسيك تسجل 564 وفاة جديدة بفيروس كورونا  ,1356455249892962306,2021-02-02 04:11:47,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,لقاح كورونا عن تطعيم كورونا.. الصحة العالمية: هذا موعد بدء المناعة بالج…  ,1356454562891091968,2021-02-02 04:09:04,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,دبي تعتمد تدابير وقائية جديدة في مواجهة «كورونا»  ,1356401924593967104,2021-02-02 00:39:54,1,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,«صحة دبي»: ضرورة عزل مصابي «كورونا» لتفادي انتقال العدوى  ,1356363750337495040,2021-02-01 22:08:12,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,2730 إصابة جديدة بـ «كورونا» و9 حالات وفاة  ,1356363730661953538,2021-02-01 22:08:08,1,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,توم مور ابن الـ 100 الذي قاتل فيروس كورونا.. أصيب به  ,1356349998254882816,2021-02-01 21:13:34,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,تصوير صدى الملاعب في دبي متى بيلحق بيتروس يطير لدبي ويرجع اساسا فيه اجراءات حجر منزلي,1356349721774870530,2021-02-01 21:12:28,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
9,والله حجر نعناع ما سائل في البنقو ، جسد بدون روح,1356333805758533636,2021-02-01 20:09:13,5,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
10,يا حظ اسمع فيك من زمن و احلم بجنة عدن ايامي نصفها محن ونصفها الاخر قد دفن شارد بلا ملاذ بلا سكن هيا تعال اشعل فانوس المدن لكي اصبح شخصا يقال انه مرن في طرب و شجن.,1356331348668112896,2021-02-01 19:59:27,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
11,بلدان لها اسم عالمي باقتصادها بل وقوة اقتصادها انهارت امام كورونا ، وانتي يالامارات تزدادي ازدهار وتقدم ورفاهية وكأن لم نسمع عن كورونا شىء ، ماشاء الله تبارك الله عليكي يالامارات ، دولة الله حافظها وساترها بسبب قلوبهم المليئة برحمة الله ، لك الحمد والشكر ياالله على خيرك يالامارات,1356330038862499841,2021-02-01 19:54:15,0,0,"Place(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f9122f3fcd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
