,Tweets,id,date,likes,retweets,place
0,I'm so F sick and tired of washing dishes  ,1395399516069769217,2021-05-20 15:22:24,0,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,New Dubai Covid-19 rules: what you can and can't do as restrictions ease  via,1395386322903343113,2021-05-20 14:29:59,1,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,"Ohhh good... the first time I have to trek to Dubai since covid hit and there's an escaped jaguar roaming neighborhoods.  I always knew my last words would be ""here, kitty kitty"". ",1395353337340510210,2021-05-20 12:18:54,1,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
3,SOP for administering covid vaccine should include a compulsory rt-pcr test as giving vaccine to covid positive patients is useless and can also health complications.,1395346011548172289,2021-05-20 11:49:48,3,1,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,"‘…pushing back the reopening until next year, keeping Australia in pandemic mode and making it seem like it was slow boomers that stymied the rollout (rather than a slow government) all suits his government’s electoral chances’ ",1395322438066397186,2021-05-20 10:16:07,1,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
5,"celebrates themed “Measurement for Health”, following world efforts to tackle unprecedented health challenges in light of the pandemic. metrology authorities worked to ensure quality control across the country’s vital healthcare efforts ",1395315476578721794,2021-05-20 09:48:27,0,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
6,Whatever happened to the Police investigation on this matter ,1395307181986156544,2021-05-20 09:15:30,1,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,Is there proper ventilation and air circulation in Parliament Are the doors and windows open Who was sitting next to Mujibur in the Parliament Remember Covid is in the closed indoor air.,1395266477343846401,2021-05-20 06:33:45,0,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,Any closed indoor space is ripe for Covid transmission. Why is the Parliament meeting physically Can't they meet online ,1395265762726658050,2021-05-20 06:30:55,2,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,"One year ago, Op Ed piece; on A theme: « Health sys­tems must pre­pare for new threats; it was noted that ‘health policies are never complete, contagions and other health challenges’  ",1395261760131813377,2021-05-20 06:15:00,2,0,"Place(_api=<tweepy.api.API object at 0x7fd54451c7f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd54451c7f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
