,Tweets,id,date,likes,retweets,place
0,The third most hated word of 2020 is COVID. Second is Trump. First remains Modi.,1344310011800023041,2020-12-30 15:50:57,0,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='00ecb59b0dad186e', url='https://api.twitter.com/1.1/geo/id/00ecb59b0dad186e.json', place_type='admin', name='Sharjah', full_name='Sharjah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]]), attributes={})"
1,"I truly don’t understand why some Nigerians and other nationals will return to the country and refuse to do Testing they already paid for. This will NOT help our national response. With passport suspension and revoking of visas, everyone will sit up. ",1344276923153862657,2020-12-30 13:39:28,0,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,So many people are buying fake COVID-19 tests or photoshopping them to travel it’s crazy ,1344276911556538369,2020-12-30 13:39:25,2,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,so what’s the new post-covid “normal” gonna be like,1344259764591669249,2020-12-30 12:31:17,0,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
4,"Look, COVID 19 is not going to magically disappear on 01.01.2021. So exercise the same caution you did through the year. Wear a mask, avoid crowded gatherings and wash your hands regularly. The vaccine is almost here, till we all have access to it, don’t be foolish",1344245649173307398,2020-12-30 11:35:12,23,3,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,"A is for Among Us, Arnab Goswami and Asymptomatic B is for Black Lives Matter and Beirut C is for COVID 19, contact tracing, Cancelled, Coronawarriors, CAA and (The)Crown D is for Dalgona coffee, Delhi Crimes Emmy win and yes Donald Trump ",1344235646840397824,2020-12-30 10:55:27,24,7,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,"With covid restrictions, there’s nothing much they can do. ",1344232433902882816,2020-12-30 10:42:41,6,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,Yes. The vaccine takes 2 shots and 21+ days to be effective. You can't take the vaccine and start working with Covid patients after 5 days. Doesn't work like that. Even after 21 days you are requested to wear masks.,1344231956716904448,2020-12-30 10:40:47,1,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,Mahraj will never be tired to be at your side when you need us. Especially now that the year is about to end and we embark on a new year ahead of us. We will continue to be of your assistance. Keeping you safe as we fight the spread of corona while celebrating any occassion. ,1344230496969125888,2020-12-30 10:34:59,0,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,"yesterday I volunteered to be deployed as a community health nurse by providing vaccination against COVID-19 amongst the members of the local emarati family in their houses. (BE SAFE, STOP COVID 19). ",1344227932735238144,2020-12-30 10:24:48,0,0,"Place(_api=<tweepy.api.API object at 0x7fb834b66cd0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb834b66cd0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
