,Tweets,id,date,likes,retweets,place
0,What do you have in the glove compartment of your car besides car registration papers - disposable Covid masks - golf gloves,1397445365289336832,2021-05-26 06:51:53,1,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,"I’m allowed to feel sorry for myself. I know it’s only a birthday, but it’s my 50th. Now all my plans have gone to pot, regardless of the pandemic I doubt anyone is bothering to make a fuss of it.",1397418479167418371,2021-05-26 05:05:02,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,Moderna plans to launch a single-dose Covid-19 vaccine in India in 2022. The US pharmaceutical giant is reportedly in talks with local companies.,1397404746345066496,2021-05-26 04:10:28,1,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,Thank you for the tag and thank god  the patient got icu bed. I will answer the question anyway a covid patient needing ventilator can't be managed at home. They need to be in hospital/ICU. Post recovery from covid if needed they can use CPAP/Bipap machine at home,1397389725456027648,2021-05-26 03:10:47,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
4,Report ,1397329167365152774,2021-05-25 23:10:09,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,This Corona Virus issue at and now Nipah Virus in I'm ,1397286071998758928,2021-05-25 20:18:54,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,Just got my covid vaccine and I started crying because I don’t like needles and I’m prone to passing out and this woman was talking to me and stuck me with the needle so fast I was like damn. Then everyone clapped for me. I feel accomplished. Goodbye.,1397198977188175888,2021-05-25 14:32:49,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
7,"As per experts you get infected by inhaling the indoor air where a Covid case is present. Not through touching. No wonder the virus is spreading in SL where people wash hands, inhale steam but spend lot of time in closed indoor spaces.",1397187717356834816,2021-05-25 13:48:04,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,I would like to ask the Hon’ble Vice Chancellor if the pandemic has slowed down or if the grievances are finished.,1397180038106210307,2021-05-25 13:17:34,3,2,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,"Covid-19, black fungus, white fungus, and now yellow fungus but then constructing a house is important. ",1397173050123165703,2021-05-25 12:49:48,0,0,"Place(_api=<tweepy.api.API object at 0x7f08273d07f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f08273d07f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
