,Tweets,id,date,likes,retweets,place
0,"The UAE has arguably had the most effective mass testing policy enactment globally. Judging by my current work and drawing on comparative analyses, our COVID-19 testing capabilities and practices have been excellent",1334796594328297473,2020-12-04 09:48:02,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
1,Corona Girls are bored at home ,1334759717588127745,2020-12-04 07:21:29,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
2,"Why are we sending Covid positive cases to far away places Why not convert BMICH, Nelum Pokuna, Otters etc as temporary quarantine centres Dubai converted exhibition centre as temporary Covid hospital. UK did the same.",1334757898283606023,2020-12-04 07:14:16,3,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='00ecb59b0dad186e', url='https://api.twitter.com/1.1/geo/id/00ecb59b0dad186e.json', place_type='admin', name='Sharjah', full_name='Sharjah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]]), attributes={})"
3,"Former accountability court judge Arshad Malik passed away due to coronavirus, he was on ventilator since last one week in a private hospital at Rawalpindi.",1334748618536984576,2020-12-04 06:37:23,6,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='01a4aba930967a19', url='https://api.twitter.com/1.1/geo/id/01a4aba930967a19.json', place_type='admin', name='Ajman', full_name='Ajman, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[55.4228459, 24.7422387], [56.1015028, 24.7422387], [56.1015028, 25.4513274], [55.4228459, 25.4513274]]]), attributes={})"
4,"The total number of cases in  is less than any GCC country, and has the lowest death rate globally, raise questions about the accuracy of their reporting data. ",1334746642159968257,2020-12-04 06:29:32,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,I don't understand this. Prisons are overcrowded and already have got many Covid cases. By putting more people in prison are we not increasing the spread of the virus,1334723057118818304,2020-12-04 04:55:49,1,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,"do you guys have any COVID guidelines for travelers updated anywhere Until last week above 12 years need COVID - ve report but today you have made it mandatory for above 6 months, we are made to go back from airport last min bcos of this stupidity",1334617749545476096,2020-12-03 21:57:22,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,Immediate action to stop the illicit massive financial outflows from the developing countries to the rich countries' offshore heavens and at the same time return of their assets stolen by corrupt politicians . Prime Minister Imran Khan at session on Pandemic ,1334603689458364416,2020-12-03 21:01:29,46,16,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='01a4aba930967a19', url='https://api.twitter.com/1.1/geo/id/01a4aba930967a19.json', place_type='admin', name='Ajman', full_name='Ajman, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[55.4228459, 24.7422387], [56.1015028, 24.7422387], [56.1015028, 25.4513274], [55.4228459, 25.4513274]]]), attributes={})"
8,One thing that will accelerate the Economy of poor countries: returning of the assets stolen by corrupt politicians stashed in safe heavens. Prime Minister Imran Khan at session on,1334595258970238978,2020-12-03 20:27:59,12,2,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='01a4aba930967a19', url='https://api.twitter.com/1.1/geo/id/01a4aba930967a19.json', place_type='admin', name='Ajman', full_name='Ajman, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[55.4228459, 24.7422387], [56.1015028, 24.7422387], [56.1015028, 25.4513274], [55.4228459, 25.4513274]]]), attributes={})"
9,Here you go .. Prime Minister Imran Khan is addressing to the special session of on Pandemic. ,1334591576237072384,2020-12-03 20:13:21,4,1,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='01a4aba930967a19', url='https://api.twitter.com/1.1/geo/id/01a4aba930967a19.json', place_type='admin', name='Ajman', full_name='Ajman, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[55.4228459, 24.7422387], [56.1015028, 24.7422387], [56.1015028, 25.4513274], [55.4228459, 25.4513274]]]), attributes={})"
10,"Loss of taste, the worst symptom of COVID ",1334570050490163203,2020-12-03 18:47:49,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
11,COVID-19 ,1334554882196578309,2020-12-03 17:47:33,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='01a4aba930967a19', url='https://api.twitter.com/1.1/geo/id/01a4aba930967a19.json', place_type='admin', name='Ajman', full_name='Ajman, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[55.4228459, 24.7422387], [56.1015028, 24.7422387], [56.1015028, 25.4513274], [55.4228459, 25.4513274]]]), attributes={})"
12,"Hhmmm... IBM X-Force didn’t say it was a ‘sophisticated attack’ - they actually said it was a “calculated operation”, targeted phishing campaign ",1334499520546283520,2020-12-03 14:07:34,1,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
13,Awesome bio advances. I bow to the inventors' genius  ,1334490524959596544,2020-12-03 13:31:49,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
14,"Ok but take care; COVID 19 is real and it kills.Guess you want to lead Ugandans that are alive not dead bodies. , ",1334482717933649920,2020-12-03 13:00:48,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
15,Already the first family affected Covid 19 as we talk now,1334471717931061248,2020-12-03 12:17:05,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
16,Thanks. What do you think of IATA's push for pre flight rapid antigen tests instead of quarantine ,1334461772150042624,2020-12-03 11:37:34,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
17,Related ,1334456285484507136,2020-12-03 11:15:46,3,1,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
18,What will happen if Santa Gets positive for Corona on 25th Dec ;),1334449364811587591,2020-12-03 10:48:16,5,1,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
19,Covid is most horrible lie in the history,1334408573019799553,2020-12-03 08:06:10,0,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
20,It’s NOT the flu. ,1334400495977259009,2020-12-03 07:34:04,5,0,"Place(_api=<tweepy.api.API object at 0x7f74ecf0f790>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f74ecf0f790>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
