,Tweets,id,date,likes,retweets,place
0,Tested positive for corona. Please keep me your prayers.,1330954181868482560,2020-11-23 19:19:39,0,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='00ecb59b0dad186e', url='https://api.twitter.com/1.1/geo/id/00ecb59b0dad186e.json', place_type='admin', name='Sharjah', full_name='Sharjah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]]), attributes={})"
1,Original recommendation was masks are for healthcare workers and someone who attends to a Covid patient. They changed it somewhere in Mar 2020 and asked public to wear it.,1330908441775382532,2020-11-23 16:17:54,1,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,COVID-19 is obviously still out there but I have come to realise that it's not really as deadly as it was portrayed. I had first hand experience of people that tested positive but to my greatest surprise they came back from quarantine where they spent about 4-5weeks and,1330900951495041026,2020-11-23 15:48:08,0,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,"The creation is overburdened by deseases: ~Corona virus ~Cancers ~Crippledness ~Lameness ~Deafness ~Dumbness ~Blindness E.t.c There is a God in heaven.His name is Jehovah Rapha(Exodus15:26),The Lord your healer",1330900083223777280,2020-11-23 15:44:41,10,2,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,next stop: SEZ  a couple covid tests and masks later.. @ Dubai Airport DXB ,1330888822050185217,2020-11-23 14:59:56,0,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,"We cannot be weary at a time like this. After the devastating effects of the Covid-19 pandemic, our nation is now officially into a very bad economic recession and we cannot leave the people unattended. ""I don't need to remind you as a humanitarian organisation that your support ",1330888524879585281,2020-11-23 14:58:45,5,1,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,Here it is in story form ,1330875413955031041,2020-11-23 14:06:39,2,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
7,Check here: ,1330875330551291908,2020-11-23 14:06:19,2,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,Here it is in article form guys: ,1330875283273027584,2020-11-23 14:06:08,7,4,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,"paid media, we it is covid season and you have to earn some money but you earning on shame on social media",1330867736520613891,2020-11-23 13:36:09,0,0,"Place(_api=<tweepy.api.API object at 0x7f1157478790>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1157478790>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
