,Tweets,id,date,likes,retweets,place
0,I started my restaurant in the middle of Covid. And the municipality would randomly walk in and check if everyone is following Covid protocols which include wearing the mask OVER YOUR MOUTH AND NOSE and distancing between staff.,1398978410626551810,2021-05-30 12:23:39,0,0,"Place(_api=<tweepy.api.API object at 0x7fe26a4537f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fe26a4537f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,could you please advise what means . The world is going through a pandemic and some making a mockery out of it . It really hurts as we lost many friends to this . Irresponsible leader ,1398977642725056513,2021-05-30 12:20:36,0,0,"Place(_api=<tweepy.api.API object at 0x7fe26a4537f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fe26a4537f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2,"If geographics is so important to you, Let's name it Indian Variant - China Wuhan Virus. Sounds OK to you ",1398976910835818501,2021-05-30 12:17:41,0,0,"Place(_api=<tweepy.api.API object at 0x7fe26a4537f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fe26a4537f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,"Al Helal E-magazine.. Issue No. 39 In this issue you will read more about the ERC’s news during past week including ERC Starts First Phase of COVID Vaccination Program for 15,000 Refugees, Displaced People in Erbil. .",1398962205329084422,2021-05-30 11:19:15,0,1,"Place(_api=<tweepy.api.API object at 0x7fe26a4537f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fe26a4537f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
4,click   ,1398943998635565058,2021-05-30 10:06:55,231,4,"Place(_api=<tweepy.api.API object at 0x7fe26a4537f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fe26a4537f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
